ER comparison
S1c	NESTmean	NESTmeanErr	NESTwidth	NESTwidthErr
1	3.07394	0.00149289	0.143792	0.00111865	2.58405	0.00161659	0.209079	0.00109209
2	2.88495	0.00080421	0.128841	0.000529263	2.42854	0.000898707	0.179859	0.000429659
3	2.74471	0.000736443	0.113628	0.000493848	2.29048	0.000929614	0.193389	0.000532854
4	2.65323	0.000705362	0.104848	0.000516752	2.23337	0.000967952	0.180514	0.000583064
5	2.58201	0.000705259	0.100844	0.000532516	2.1951	0.00101254	0.169336	0.000640771
6	2.52156	0.000715939	0.100382	0.000545899	2.16128	0.00102548	0.157613	0.000626834
7	2.47096	0.000715417	0.0995313	0.000554234	2.13379	0.00106432	0.15289	0.00066538
8	2.43092	0.000719667	0.0994236	0.000546071	2.11137	0.00105586	0.147189	0.000696143
9	2.39413	0.000723573	0.099593	0.000534225	2.08866	0.00108713	0.141154	0.000680096
10	2.36289	0.000725191	0.100047	0.000514311	2.06672	0.0011158	0.136143	0.000674977
11	2.33592	0.000732365	0.101953	0.000513344	2.04754	0.00116418	0.134172	0.000742091
12	2.31083	0.000739931	0.102634	0.000524768	2.03094	0.00120592	0.129069	0.00075669
13	2.28883	0.000744812	0.102933	0.000515213	2.01097	0.0012564	0.127096	0.000727298
14	2.26991	0.000744145	0.103077	0.000501892	1.9977	0.00131994	0.123196	0.000807427
15	2.25072	0.000759733	0.103618	0.000495033	1.98156	0.00139893	0.120349	0.000815565
16	2.23394	0.000769823	0.104098	0.000525523	1.96874	0.00144392	0.122343	0.000939404
17	2.22016	0.000770062	0.103021	0.000531752	1.95517	0.00151719	0.119265	0.000994945
18	2.20756	0.000772557	0.103199	0.000537264	1.9435	0.00158366	0.114973	0.000942369
19	2.19441	0.000784824	0.102769	0.000529909	1.93324	0.00164698	0.116971	0.00113727
20	2.18288	0.000778312	0.101452	0.00053649	1.92227	0.00169168	0.113417	0.00117254
21	2.17116	0.000788634	0.101715	0.000570593	1.91525	0.00178554	0.10939	0.00113819
22	2.16094	0.00079547	0.100292	0.000534292	1.90334	0.0017771	0.111375	0.0012384
23	2.15075	0.000798436	0.100514	0.000556249	1.90078	0.00174966	0.106416	0.00137617
24	2.14133	0.000798988	0.100085	0.000565066	1.89079	0.0017681	0.104112	0.00129398
25	2.13386	0.000811566	0.0975595	0.000508652	1.88441	0.00188315	0.102708	0.0013326
26	2.12329	0.00080616	0.0987202	0.000555788	1.87618	0.00184605	0.100466	0.0013197
27	2.11599	0.000821841	0.0989033	0.000556004	1.87183	0.00197513	0.0977401	0.00137386
28	2.10608	0.000828317	0.0992633	0.00056623	1.86434	0.00184871	0.0976458	0.00133574
29	2.09953	0.000846727	0.0985719	0.000577735	1.85975	0.00197323	0.102679	0.00159182
30	2.09224	0.000844031	0.0986466	0.000619377	1.85697	0.00205281	0.0950064	0.00144658
31	2.08607	0.0008545	0.0977789	0.000596096	1.84994	0.00205861	0.0912843	0.00126584
32	2.07888	0.000868315	0.0982115	0.000617585	1.84349	0.00209733	0.093532	0.00147195
33	2.07075	0.000885052	0.0981793	0.000592767	1.83709	0.00218961	0.0947545	0.00135159
34	2.06466	0.000877916	0.0962369	0.000586259	1.83857	0.00223637	0.0916257	0.00147208
35	2.05818	0.000910622	0.0968466	0.000601997	1.83221	0.00210371	0.0932543	0.00139793
36	2.05182	0.000909596	0.0979958	0.000635615	1.83343	0.00217657	0.0886038	0.00152123
37	2.04681	0.000941942	0.0963763	0.000588916	1.82814	0.00214798	0.0920227	0.00174091
38	2.04007	0.000933347	0.0965141	0.000657372	1.82754	0.00214783	0.0887026	0.00158416
39	2.03528	0.000936658	0.0958354	0.000666536	1.82001	0.00217378	0.0851149	0.00130679
40	2.02729	0.000972982	0.097323	0.000658081	1.81913	0.00204204	0.0842319	0.0012539
41	2.02274	0.000977941	0.0977312	0.000675186	1.8171	0.00205668	0.0854405	0.00148546
42	2.01672	0.000994958	0.0971231	0.000692823	1.81707	0.00196533	0.0852785	0.00151951
43	2.01282	0.00101961	0.0976041	0.000717535	1.81011	0.00197731	0.0848672	0.00147806
44	2.0071	0.00104121	0.0988035	0.000718831	1.80614	0.00197536	0.0803168	0.00127943
45	2.00043	0.0010397	0.0965216	0.000702807	1.80541	0.00175065	0.0776661	0.00120016
46	1.99696	0.00107086	0.0971504	0.000745848	1.80274	0.00173933	0.0786123	0.00121724
47	1.99153	0.00108597	0.0968215	0.000743854	1.7949	0.0017351	0.0810504	0.00115792
48	1.98709	0.00113214	0.0972458	0.000780123	1.7922	0.00167421	0.0765325	0.0011533
49	1.98143	0.00114341	0.0967648	0.000732119	1.79049	0.00160121	0.077372	0.0012545
50	1.979	0.0011842	0.100326	0.000832714	1.78327	0.00160866	0.0757189	0.00100968
51	1.92032	0.000309298	0.104326	0.000208629	1.69941	0.000181386	0.0809712	0.000122288
