ER comparison
S1c	NESTmean	NESTmeanErr	NESTwidth	NESTwidthErr
1	3.06007	0.0015272	0.145442	0.00115356	2.58041	0.00163515	0.2046	0.00123557
2	2.87438	0.000815536	0.129496	0.000548796	2.4151	0.000840077	0.182557	0.000475938
3	2.73632	0.000750437	0.113713	0.000506737	2.2995	0.000808091	0.176674	0.000427676
4	2.64388	0.000714195	0.103739	0.00051534	2.22479	0.000910056	0.176297	0.000542453
5	2.57312	0.000696909	0.0979753	0.000537248	2.18564	0.000990814	0.164655	0.000612005
6	2.51559	0.000690264	0.0963333	0.000538922	2.15343	0.00100238	0.154728	0.000639088
7	2.46625	0.000687756	0.0954588	0.000545831	2.12859	0.00101883	0.142462	0.000610077
8	2.42617	0.000692167	0.0954925	0.000538286	2.10362	0.00102412	0.143359	0.00070674
9	2.38978	0.000700668	0.0961733	0.000532713	2.08158	0.00104558	0.136368	0.000702525
10	2.35894	0.000707656	0.0970015	0.000508948	2.06112	0.00107616	0.132104	0.000731647
11	2.3326	0.00071114	0.0976981	0.000490257	2.04168	0.00110871	0.128469	0.000745133
12	2.30798	0.00071224	0.0979494	0.000501518	2.02401	0.00111943	0.126631	0.000815654
13	2.28668	0.00071145	0.0980431	0.00049369	2.00722	0.0011758	0.118187	0.000696103
14	2.26791	0.000707973	0.0978647	0.000482442	1.99144	0.0012339	0.116755	0.000713132
15	2.25065	0.000719411	0.0985292	0.00049529	1.97743	0.00127892	0.114165	0.000793415
16	2.23436	0.000721529	0.0981246	0.000501943	1.96118	0.0013354	0.114278	0.000836995
17	2.21919	0.000743195	0.0985605	0.000501126	1.94912	0.00136385	0.112109	0.00088206
18	2.20786	0.000730331	0.0971666	0.000500263	1.93821	0.00140953	0.111119	0.000941658
19	2.19409	0.000740374	0.0970379	0.000523979	1.92543	0.00154655	0.103345	0.000847084
20	2.18585	0.000731661	0.0961263	0.000521676	1.91839	0.00155691	0.104609	0.000999332
21	2.17368	0.000738799	0.0947868	0.000510983	1.90667	0.00156867	0.102921	0.00102225
22	2.16179	0.000732275	0.0943611	0.000522642	1.90366	0.00160901	0.100688	0.00115469
23	2.15366	0.000737196	0.0937043	0.000528173	1.88733	0.00173491	0.0986574	0.00110267
24	2.14288	0.000751615	0.0937415	0.000486237	1.87971	0.00176647	0.0985733	0.0011958
25	2.13548	0.000754168	0.0936775	0.00051582	1.87481	0.0017363	0.0962924	0.00122689
26	2.12879	0.000757678	0.0916391	0.000523602	1.87238	0.00168481	0.0928615	0.00110466
27	2.11886	0.000764564	0.0931774	0.000539365	1.86171	0.00179581	0.0954381	0.00128284
28	2.11102	0.000774418	0.0918469	0.000535161	1.85579	0.00183954	0.0931639	0.00127333
29	2.10447	0.000782151	0.0913601	0.000533809	1.84826	0.00187543	0.0900131	0.00116399
30	2.09693	0.00079363	0.0925355	0.000554093	1.84507	0.00190257	0.0888536	0.00121497
31	2.09182	0.000794806	0.0913791	0.000562429	1.83756	0.00191547	0.0933322	0.00136897
32	2.08327	0.000792917	0.090587	0.000547767	1.83709	0.00196378	0.0874395	0.00130791
33	2.07813	0.00081351	0.0918396	0.000569809	1.8314	0.00192544	0.0900224	0.00147644
34	2.07125	0.000817193	0.0914067	0.000585365	1.82585	0.001951	0.0865866	0.00136284
35	2.06466	0.000825846	0.0917509	0.000590057	1.82421	0.00211158	0.0900686	0.00143022
36	2.06042	0.000826569	0.0908741	0.00055463	1.81873	0.00215542	0.0877235	0.00144326
37	2.05314	0.00085149	0.0904168	0.000569712	1.81787	0.00200459	0.0822164	0.00128286
38	2.04963	0.000865852	0.0912123	0.000612206	1.81369	0.00198711	0.082924	0.00140671
39	2.04229	0.000879002	0.0912305	0.000599917	1.8108	0.00204631	0.0843241	0.0013651
40	2.0377	0.000885579	0.0908066	0.000620553	1.80632	0.0021346	0.0799486	0.00131389
41	2.03159	0.000925344	0.0903765	0.000590388	1.80777	0.00185611	0.0784406	0.00135372
42	2.0279	0.000914955	0.0906966	0.00064328	1.80547	0.00199256	0.0810994	0.00150696
43	2.02189	0.000913501	0.0889435	0.000610029	1.79852	0.00182917	0.0782973	0.0012861
44	2.01734	0.000957126	0.0895513	0.000603441	1.79583	0.00178439	0.0782612	0.00126624
45	2.01306	0.000984285	0.0915321	0.000688066	1.79476	0.00172008	0.0726461	0.00113768
46	2.00969	0.000981322	0.0884138	0.000650926	1.79043	0.00176128	0.0755076	0.00127267
47	2.00415	0.00101434	0.0910517	0.000703844	1.78691	0.0015985	0.0705334	0.00116082
48	1.99951	0.00102702	0.090589	0.000725416	1.78272	0.00161842	0.0734027	0.00108538
49	1.99587	0.0010648	0.0904133	0.000673342	1.78201	0.00152903	0.0718032	0.00120491
50	1.98987	0.00106505	0.0899981	0.000745781	1.77609	0.00154226	0.0720807	0.00108529
51	1.94156	0.000277418	0.0956316	0.000186022	1.68734	0.000173956	0.0786334	0.000120715
